,package,description,category
14513,,"['tired', 'carrying', 'plastic', 'reward', 'card', 'store', 'reward', 'card', 'window', 'phone', 'rid', 'plastic', 'card', 'wallet', 'optimized', 'usa', 'canada', 'australia', 'united', 'kingdom', 'stocard', 'fast', 'built', 'high-tech-camera', 'scanner', 'enables', 'add', 'reward', 'card', 'within', 'second', 'phone', 'screen', 'scanned', 'faster', 'transaction', 'properly', 'equipped', 'store', 'stocard', 'easy', 'registration', 'necessary', 'start', 'using', 'stocard', 'right', 'downloading', 'choose', 'preset', 'discount', 'card', 'store', 'include', 'cv', 'walgreens', 'kroger', 'air', 'mile', 'woolworth', 'everyday', 'reward', 'rite', 'aid', 'aeroplan', 'sobeys', 'flybuys', 'petsmart', 'toy', 'r', 'u', 'indigo', 'plum', 'reward', 'cineplex', 'scene', 'loblaws', 'pc', 'plus', 'qantas', 'panera', 'bread', 'flybuys', 'cole', 'priceline', 'reward', 'best', 'buy', 'dick', 'sporting', 'good', 'petco', 'lowe', 'staple', 'autozone', 'big', 'lot', 'food', 'lion', 'starbucks', 'ulta', 'myer', 'spotlight', 'shell', 'hallmark', 'ace', 'hardware', 'speedway', 'gamestop', 'american', 'eagle', 'sephora', 'staple', 'ikea', 'hallmark', 'shopyourway', 'food', 'lion', 'american', 'eagle', 'stop', 'shop', 'winn-dixie', 'shoprite', 'quiksilver', 'passbook', 'shopper', 'drug', 'mart', 'lifelock', 'wallet', 'lemon', 'wallet', 'aaa', 'aa', 'caa', 'subway', 'subcard', 'hundred', 'add', 'preset', 'loyalty', 'card', 'loyalty', 'card', 'several', 'store', 'still', 'outdated', 'scanner', 'technology', 'laser', 'flatbed', 'scanner', 'instead', 'image', 'scanner', 'scanner', 'unfortunately', 'read', 'smartphone', 'display', 'case', 'simply', 'ask', 'cashier', 'type', 'loyalty', 'card', 'number', 'manually', 'discount', 'send', 'feedback', 'stocardapp.com']",Shopping
14616,,"['courier', 'fast', 'easy', 'way', 'keep', 'track', 'courier', 'window', 'phone', 'track', 'shipment', 'major', 'courier', 'company', 'across', 'india', 'support', 'major', 'company', 'including', 'blue', 'dart', 'dtdc', 'fedex', 'many', 'even', 'save', 'tracking', 'number', 'type', 'whether', 'important', 'business', 'document', 'pair', 'shoe', 'ordered', 'internet', 'tracking', 'courier', 'never', 'easy']",Shopping
14697,,"['unofficial', 'window', 'phone', 'client', 'popular', 'online', 'marketplace', 'sri', 'lanka', 'ikman.lk']",Shopping
14737,,"['deal', 'clubber', 'universal', 'take', 'deal', 'top', 'multiple', 'deal', 'site', 'brings', 'screen', 'stop', 'search', 'solution', 'deal', 'result', 'holiday', 'special']",Shopping
15113,,"['check', 'sale', 'discount', 'event', 'easier', 'anywhere', 'anytime', 'harga', 'promo', 'application', 'check', 'find', 'sale', 'discount', 'event', 'easier', 'user', 'global', 'local', 'brand', 'sale', 'store', 'find', 'pick', 'best', 'discount', 'user', 'sale', 'event', 'guidance', 'shopping', 'realtime', 'promo', 'discount', 'sale', 'information', 'server', 'complete', 'promo', 'event', 'discount', 'sale', 'search', 'simple', 'easy', 'navigation']",Shopping
15151,,"['offer', 'zone-', 'online', 'offer', 'made', 'online', 'shopping', 'lover', 'offer', 'zone', 'place', 'access', 'eshop', 'online', 'offer', 'discount', 'deal', 'coupon']",Shopping
15168,,"['quick', 'check', 'allows', 'easily', 'prepare', 'satisfying', 'shopping', 'list', 'shopping', 'list', 'based', 'model', 'shopping', 'list', 'item', 'organized', 'category', 'associate', 'optional', 'review', 'item', 'shopping', 'list', 'eg', 'quantity', 'indication', 'promotion', 'etc.', 'backup', 'program', 'onedrive', 'information', 'sharing', 'using', 'shared', 'onedrive', 'account', 'limit', 'shopping', 'list', 'template', 'category', 'etc', 'onedrive', 'account', 'folder', 'named', ""'quick"", 'check', 'program', 'information', 'stored', 'future', 'possible', 'draw', 'list', 'task', 'although', 'moment', 'program', 'devoted', 'shopping', 'list', 'program', 'currently', 'support', 'language', 'english', 'united', 'state', 'portuguese', 'portugal']",Shopping
15202,,"['mysale', 'leading', 'members-only', 'online', 'shopping', 'club', 'offering', 'saving', 'virtual', 'doorway', 'designer', 'fashion', 'every', 'day', 'host', 'sale', 'world', 'top', 'fashion', 'brand', 'lady', 'men', 'child', 'accessory', 'beauty', 'home', 'mysale', 'longer', 'wait', 'sale', 'best', 'brand', 'always', 'sale', 'mysale', 'provides', 'convenient', 'way', 'access', 'sale', 'three', 'simple', 'step', 'anywhere', 'never', 'miss', 'deal', 'browse', 'scroll', 'sale', 'category', 'item', 'select', 'zoom', 'choose', 'favourite', 'select', 'clear', 'display', 'show', 'available', 'size', 'enables', 'fast', 'selection', 'checkout', 'quickly', 'securely', 'checkout', 'return', 'browse', 'sale', 'exclusive', 'mysale', 'member', 'last', 'approximately', 'day', 'stock', 'number', 'limited', 'many', 'item', 'available', 'retailer', 'make', 'sure', 'quick']",Shopping
15203,,"['singsale', 'leading', 'members-only', 'online', 'shopping', 'club', 'offering', 'saving', 'virtual', 'doorway', 'designer', 'fashion', 'every', 'day', 'host', 'sale', 'world', 'top', 'fashion', 'brand', 'lady', 'men', 'child', 'accessory', 'beauty', 'home', 'singsale', 'longer', 'wait', 'sale', 'best', 'brand', 'always', 'sale', 'singsale', 'provides', 'convenient', 'way', 'access', 'sale', 'three', 'simple', 'step', 'anywhere', 'never', 'miss', 'deal', 'browse', 'scroll', 'sale', 'category', 'item', 'select', 'zoom', 'choose', 'favourite', 'select', 'clear', 'display', 'show', 'available', 'size', 'enables', 'fast', 'selection', 'checkout', 'quickly', 'securely', 'checkout', 'return', 'browse', 'sale', 'exclusive', 'singsale', 'member', 'last', 'approximately', 'day', 'stock', 'number', 'limited', 'many', 'item', 'available', 'retailer', 'make', 'sure', 'quick']",Shopping
15277,,"['find', 'great', 'saving', 'day', 'flipeye', 'day', 'day', 'price', 'variance', 'alert', 'desktop', 'simply', 'add', 'watch', 'price', 'watch', 'list', 'notified', 'price', 'drop', 'info', 'flipkart', 'product', 'flipeye', 'give', 'great', 'shopping', 'best', 'price', 'deal', 'price', 'variance', 'flipkart', 'product', 'instead', 'notification', 'price', 'drop', 'search', 'explore', 'flipkart', 'product', 'find', 'offer', 'single', 'screen', 'nice', 'shopping', 'great', 'pocket', 'saving']",Shopping
15429,,"['darmowy', 'serwis', 'ogłoszeń', 'gdzie', 'sprzedasz', 'kupisz', 'dodasz', 'usługę', 'lokalnie', 'ogłoszenia', 'bezpłatne', 'ogłoszenia', 'darmowe', 'ogłoszenia', 'service', 'announcement', 'sell', 'buy', 'add', 'service', 'locally', 'classified', 'classified', 'classified', 'ad', 'u']",Shopping
15466,,"['sale', 'calculator', 'developed', 'user', 'immediate', 'result', 'desired', 'discount', 'given', 'price', 'hope', 'find', 'useful', 'willing', 'upgrade', 'another', 'full', 'variety', 'useful', 'option', 'enter', 'price', 'desired', 'percentage', 'click', 'discount', ""'ll"", 'total', 'discounted', 'value', 'fast', 'useful', 'go', 'enjoy', 'www.bashkimfazliu-migjeni.com']",Shopping
15609,,"['discount', 'calculatop']",Shopping
15672,,"['sale', 'gilt', 'allows', 'browse', 'current', 'sale', 'product', 'gilt.com', 'available', 'information', 'includes', 'manufacturer', 'original', 'price', 'sale', 'price', 'material', 'size', 'quantity', 'remaining', 'ready', 'purchase', 'simply', 'hit', 'buy', 'button', 'login', 'purchase', 'gilt']",Shopping
15732,,"['nikmati', 'promo', 'terbaru', 'dan', 'terlengkap', 'dengan', 'diskon', 'heboh', 'hanya', 'di', 'qoo10', 'belanja', 'hemat', 'dengan', 'aman', 'menyenangkan']",Shopping
15929,,"['i95pos', 'feature', 'rich', 'point', 'sale', 'extension', 'seamlessly', 'integrate', 'magento', 'e-commerce', 'erp', 'system', 'i95pos', 'sale', 'associate', 'interact', 'transact', 'customer', 'anytime', 'anywhere', 'latest', 'product', 'information', 'inventory', 'level', 'pricing', 'fingertip', 'solution', 'ideal', 'in-store', 'sale', 'tradeshows', 'pre-sales', 'on-field', 'sale', 'capability', 'complete', 'transaction', 'front', 'customer', 'handheld', 'device', 'speed', 'purchase', 'process', 'cut', 'line', 'enhance', 'customer', 'service', 'added', 'benefit', 'seamless', 'information', 'sync', 'ecommerce', 'store', 'erp', 'system']",Shopping
16006,,"['latest', 'offer', 'provides', 'latest', 'offer', 'online', 'shopping', 'famous', 'website', 'got', 'quick', 'notification', 'easy', 'access', 'latest', 'update', 'daily', 'basis', 'press', 'download', 'button', 'install', 'enjoy', 'latest', 'offer', 'shop', 'first']",Shopping
16176,,"['window', 'uwp', 'desktop', 'application', 'creating', 'custom', 'pc', 'build', 'cache', 'component', 'information', 'microcenter.com', 'fast', 'access', 'used', 'quickly', 'assembling', 'part', 'list', 'customer', 'build', 'source', 'code', 'available', '//github.com/blaxbb/micro-c-app']",Shopping
16230,,"['student', 'discount', 'help', 'save', 'money', 'best', 'deal', 'thing', 'student', 'life', 'expensive', 'enough', 'agree', 'discount', 'welcome', 'wallet', 'favor', 'take', 'advantage', 'many', 'discount', 'offer', 'smart', 'student', 'student', 'discount', 'collect', 'create', 'student', 'discount', 'student', 'privilege', 'try', 'make', 'easy', 'possible', 'find', 'interesting', 'offer', 'best', 'online', 'deal', 'quickly', 'user-friendly', 'way', 'enables', 'save', 'lot', 'money', 'quickly']",Shopping
16252,,"['leverage', 'rentorlandoscooters', 'make', 'blazing', 'fast', 'booking', 'hassle-free', 'payment', 'rent', 'mobility', 'scooter', 'wheelchair', 'powerchairs', 'knee', 'walker', 'orlando', 'florida', 'simple', 'prompt', 'step', 'employing', 'brilliant', 'yet', 'wonderful', 'booking', 'stay', 'touch', 'booking', 'detail', 'reachable', 'click', 'matter', 'navigate', 'choose', 'desirable', 'mobility', 'equipment', 'affordable', 'price', 'reach', 'quick', 'chat', 'answer', 'question', 'reliable', 'way', 'mobility', 'scooter', 'rental', 'service', 'delivery', 'included', 'anywhere', 'across', 'orlando', 'including', 'disney', 'world', 'universal', 'studio', 'orlando', 'convention', 'center', 'also', 'hotel', 'resort']",Shopping
16724,,"['updated', 'v1.7', 'bug', 'fix', 'follow', 'tanga', 'daily', 'deal', 'straight', 'window', 'phone', 'save', 'lot', 'money', 't-shirt', 'board', 'magazine', 'accessory', 'item', 'guy', 'tanga', 'www.tanga.com', 'unofficial', 'wait', 'long', 'take', 'advantage', 'deal', 'last', 'day', 'v1.7', 'fixed', 'issue', 'could', 'handle', 'lot', 'item', 'v1.6', 'fixed', 'issue', 'image', 'retrieval', 'v1.5', 'fixed', 'issue', 'retrieving', 'item', 'added', 'live', 'tile', 'v1.4', 'updated', 'mango', 'also', 'fixed', 'small', 'bug', 'v1.3', 'fixed', 'issue', 'progress', 'bar', 'showing', 'fixed', 'transient', 'deal', 'retrieval', 'issue', 'v1.2', 'fixed', 'issue', 'retrieving', 'additional', 'deal', 'information', 'v1.1', 'fixed', 'couple', 'small', 'bug']",Shopping
16928,,"['ree', 'grocery', 'list', 'maker', 'feature', 'packed', 'easy', 'mobile', 'whether', 'go', 'shopping', 'local', 'grocery', 'store', 'shopping', 'mall', 'planning', 'go', 'gym', 'grocery', 'list', 'maker', 'keep', 'track', 'item', 'bought', 'checked', 'grocery', 'list', 'maker', 'include', 'robust', 'engine', 'built-in', 'template', 'shopping', 'list', 'template', 'grocery', 'list', 'template', 'exercise', 'list', 'template', 'built-in', 'template', 'improve', 'user', 'experience', 'simplify', 'shopping', 'process', 'managing', 'list', 'item', 'single', 'click', 'thus', 'unlike', 'grocery', 'list', 'maker', 'provides', 'unique', 'value', 'added', 'making', 'single', 'source', 'note', 'data', 'need', 'available', 'fingertip', 'creating', 'custom', 'list', 'item', 'accessing', 'template', 'item', 'completely', 'standard', 'create', 'manage', 'custom', 'list', 'item', 'including', 'attribute', 'quantity', 'unit', 'category', 'access', 'built-in', 'grocery', 'list', 'template', 'item', 'grouped', 'category', 'access', 'built-in', 'shopping', 'mall', 'template', 'item', 'grouped', 'category', 'access', 'built-in', 'work', 'template', 'item', 'grouped', 'category', 'recent', 'list', 'ease', 'access', 'item', 'recently', 'added', 'shopping', 'grocery', 'work', 'list', 'list', 'share', 'allows', 'share', 'grocery', 'shopping', 'exercise', 'list', 'text', 'friend', 'family', 'list', 'clean', 'clean', 'pocket', 'recent', 'list', 'click', 'color', 'theme', 'install', 'pro', 'version', 'delivers', 'unique', 'user', 'experience', 'extra', 'pro', 'disable', 'in-app', 'advertisement', 'data', 'backup', 'upgrade', 'custom', 'template', 'unique', 'feature', 'allows', 'creating', 'template', 'need', 'priority', 'missing', 'feature', 'request', 'allows', 'obtain', 'u', 'also', 'submit', 'request', 'adding', 'carefully', 'evaluate', 'request', 'user', 'include', 'valuable', 'application', 'roadmap']",Shopping
17023,,"['browse', 'sierra', 'trading', 'post', 'using', 'familiar', 'window', 'phone', 'interface', 'search', 'product', 'browse', 'department', 'sort', 'price', 'discount', 'cost', 'search', 'relevance', 'much']",Shopping
17500,,"['promotion', 'application', 'eas', 'computation', 'final', 'price', 'saving', 'initial', 'price', 'according', 'two', 'discount', 'uncluterred', 'design', 'reactive', 'interface', 'fast', 'processing', 'simply', 'must-have', 'stop', 'thinking', 'happy', 'shopping', 'v1.4.0', 'dark', 'theme', 'fix', 'u', 'v1.3.0', 'design']",Shopping
17699,,"['application', 'uwp', 'help', 'create', 'list', 'good', 'home', 'shop', 'auto', 'cloud', 'data', 'synchronization', 'simple', 'interface']",Shopping
18106,,"['sure', 'whether', 'product', 'would', 'purchase', 'awesome', 'deal', 'another', 'rip-off', 'price', 'well', 'perfect', 'waste', 'time', 'time-consuming', 'search', 'simply', 'scan', 'barcode', 'price', 'tag', 'compare', 'consumer', 'review', 'price', 'amazon', 'pricechecker', 'charge', 'advert', 'waiting', 'check', 'notice', 'pricechecker', 'used', 'buy', 'product', 'related', 'amazon', 'meant', 'compare', 'product', 'price', 'review', 'read', 'detailed', 'information']",Shopping
18408,,"['aliexpress', 'online', 'shopping', 'electronics', 'fashion', 'home', 'garden', 'toy', 'sport', 'automobile', 'china', 'aliexpress.com', 'online', 'shopping', 'latest', 'electronics', 'fashion', 'phone', 'accessory', 'computer', 'electronics', 'toy', 'find', 'quality', 'wholesaler', 'supplier', 'manufacturer', 'buyer', 'product', 'award-winning', 'international', 'trade', 'wholesale', 'product', 'china', 'wholesaler', 'aliexpress.com', 'always', 'wanted', 'shop', 'everything', 'place', 'time', 'boy', 'got', 'right', 'thousand', 'brand', 'million', 'product', 'incredible', 'price', 'aliexpress', 'wan', 'na', 'whether', 'latest', 'fashion', 'fad', 'broke', 'internet', 'last', 'week', 'chaise', 'lounge', 'living', 'room', 'weight', 'intense', 'body', 'workout', 'hottest', 'tech', 'toy', 'town', 'bet', 'aliexpress', 'rolling', 'endless', 'carousel', 'option', 'every', 'single', 'day', 'nothing', 'feel', 'guilty', 'shopping', 'aliexpress', 'flash', 'deal', 'super', 'deal', 'coupon', 'coin', 'make', 'em', 'best', 'buy', 'town', 'fact', 'getting', 'best', 'product', 'best', 'price']",Shopping
18493,,"['shopperspk.com', 'pakistan', 'best', 'online', 'store', 'find', 'baking', 'computer', 'dry', 'fruit', 'fashion', 'house', 'hold', 'inflatable', 'swimming', 'pool', 'kid', 'corner', 'kitchen', 'accessory', 'makeup', 'toy', 'much', 'stuff', 'currently', 'dealing', 'following', 'category', 'delivering', 'category', 'product', 'pakistan', 'baking', 'dessert', 'stand', 'fondant', 'tool', 'measuring', 'tool', 'mold', 'cutter', 'beauty', 'acne', 'blemish', 'treatment', 'acne', 'blemish', 'treatment', 'beauty', 'air', 'fresher', 'body', 'care', 'body', 'care', 'acne', 'blemish', 'treatment', 'body', 'moisturizer', 'body', 'moisturizer', 'acne', 'blemish', 'treatment', 'body', 'wash', 'shower', 'accessory', 'body', 'wash', 'shower', 'accessory', 'acne', 'blemish', 'treatment', 'clipper', 'trimmer', 'clipper', 'trimmer', 'acne', 'blemish', 'treatment', 'day', 'cream', 'deodorant', 'deo', 'stick', 'deodorant', 'deo', 'stick', 'acne', 'blemish', 'treatment', 'eye', 'cream', 'face', 'exfoliators', 'scrub', 'face', 'exfoliators', 'scrub', 'eye', 'cream', 'face', 'intense', 'moisturizer', 'face', 'serum', 'cream', 'face', 'wash', 'facial', 'mask', 'peel', 'epilator', 'woman', 'face', 'cleansing', 'oil', 'wipe', 'woman', 'face', 'cleansing', 'oil', 'wipe', 'eye', 'cream', 'hair', 'brush', 'comb', 'hair', 'care', 'accessory', 'hair', 'care', 'accessory', 'hair', 'brush', 'comb', 'hair', 'care', 'treatment', 'hair', 'color', 'hair', 'conditioner', 'hair', 'curler', 'hair', 'curler', 'hair', 'brush', 'comb', 'hair', 'dryer', 'hair', 'dryer', 'hair', 'brush', 'comb', 'hair', 'extension', 'hair', 'removal', 'cream', 'hair', 'removal', 'wax', 'attar', 'men', 'body', 'spray', 'men', 'hair', 'care', 'men', 'men', 'shaving', 'product', 'shaving', 'accessory', 'shaving', 'machine', 'razor', 'blade', 'night', 'cream', 'hair', 'straightener', 'oral', 'care', 'personal', 'care', 'scissors', 'shampoo', 'skin', 'toner', 'skin', 'toner', 'night', 'cream', 'sun', 'care', 'woman', 'body', 'spray', 'computer', 'computer', 'component', 'casing', 'cooling', 'solution', 'graphic', 'card', 'hard', 'drive', 'motherboards', 'optical', 'drive', 'power', 'supply', 'processor', 'ram/memory', 'solid-state', 'drive', 'ssd', 'computer', 'accessory', 'cable', 'headphone', 'mics', 'keyboard', 'memory', 'card', 'mouse', 'speaker', 'webcam', 'laptop', 'asus', 'apple', 'dell', 'laptop', 'hp', 'lenovo', 'laptop', 'bag', 'laptop', 'battery', 'charger', 'printer', 'accessory', 'printer', 'fax', 'machine', 'scanner', 'toner', 'cartridge', 'desktop', 'monitor', 'network', 'projector', 'peripheral', 'misc', 'stabilizer', 'ups', 'usb', 'flash', 'drive', 'used', 'computer', 'fashion', 'hand', 'bag', 'big', 'hand', 'bag', 'cross', 'body', 'bag', 'clutch', 'lady', 'wallet', 'long', 'chain', 'bag', 'watch', 'lady', 'watch', 'men', 'watch', 'perfume', 'lady', 'perfume', 'men', 'perfume', 'kitchen', 'cookware', 'chopper', 'dinner', 'set', 'dining', 'tool', 'accessory', 'fryer', 'pan', 'hot', 'pot', 'jar', 'container', 'kitchen', 'dispenser', 'kitchen', 'scale', 'kitchen', 'utensil', 'knife', 'lunch', 'box', 'manual', 'machine', 'rack', 'holder', 'spatula', 'thermos', 'water', 'bottle', 'kitchen', 'tool', 'gadget', 'pot', 'pan', 'house', 'hold', 'home', 'decor', 'artificial', 'flower', 'plant', 'candle', 'keychain', 'holder', 'portable', 'storage', 'painting', 'art', 'gallery', 'inflatable', 'pool', 'air', 'furniture', 'air', 'pump', 'big', 'swimming', 'pool', 'kid', 'pool', 'kid', 'pool', 'center', 'swimming', 'accessory', 'swimming', 'ring', 'grocery', 'dry', 'fruit', 'herb', 'rice', 'battery', 'home', 'appliance', 'blender', 'coffee', 'machine', 'deep', 'fryer', 'electric', 'kettle', 'electric', 'rice', 'cooker', 'electric', 'wok', 'pan', 'food', 'processor', 'food', 'steamer', 'generator', 'handheld', 'blender', 'iron', 'juicer', 'machine', 'mini', 'oven', 'hot', 'plate', 'roti', 'maker', 'sandwich', 'maker', 'slow', 'cooker', 'toaster', 'vacuum', 'cleaner', 'toy', 'toy', 'baby', 'puzzle', 'kid', 'baby', 'bath', 'tub', 'potty', 'seat', 'baby', 'bouncer', 'baby', 'ride', 'push', 'car', 'tri-cycles', 'baby', 'carrycot', 'highchair', 'cot', 'baby', 'gym', 'mat', 'baby', 'stroller', 'baby', 'walker', 'toy', 'boy', 'battery', 'kid', 'car', 'boy', 'tent', 'boy', 'role', 'set', 'remote', 'control', 'toy', 'scooty', 'kid', 'sport', 'table', 'board', 'educational', 'toy', 'stuff', 'toy', 'toy', 'girl', 'doll', 'dollhouse', 'educational', 'toy', 'girl', 'tent', 'girl', 'role', 'set', 'girl', 'role', 'set', 'toy', 'girl', 'kitchen', 'dresser', 'set', 'kitchen', 'dresser', 'set', 'toy', 'girl', 'slide', 'kid']",Shopping
