,package,description,category
2238,,"['take', 'med', 'supplement', 'vitamin', 'ever', 'find', 'wondering', 'took', 'med', 'tracker', 'simple', 'easy-to-use', 'help', 'keep', 'track', 'last', 'took', 'med', 'well', 'next', 'time', 'take', 'med', 'tracker', 'support', 'getting', 'reminder', 'time', 'take', 'med', 'also', 'three', 'different', 'type', 'schedule', 'custom', 'daily', 'schedule', 'i.e.', 'specify', 'exact', 'time', 'fixed', 'schedule', 'e.g.', 'every', 'three', 'hour', 'sliding', 'schedule', 'e.g.', 'three', 'hour', 'last', 'time', 'took', 'medication', 'also', 'complete', 'fast', 'switching', 'at-a-glance', 'live', 'tile', 'next', 'scheduled', 'medication', 'include', 'help', 'track', 'kind', 'medicine', 'supplement', 'vitamin', 'see', 'next', 'med', 'take', 'live', 'tile', 'reminders/alarms', 'time', 'take', 'med', 'refill', 'backup', 'restore', 'med', 'onedrive', 'support', 'specifying', ""'quiet"", 'hour', 'disable', 'alarm', 'sleeping', 'track', 'last', 'took', 'med', 'whether', 'overdue', 'three', 'scheduling', 'model', 'available', 'fixed', 'sliding', 'custom', ""'shelving"", 'med', 'temporarily', 'share', 'med', 'list', 'via', 'handy', 'printing', 'list', 'share', 'doctor', 'support', 'local', 'date/time', 'setting', 'hour', 'etc', 'note', ""'custom"", 'daily', 'schedule', 'feature', 'available', 'paid', 'version', 'med', 'tracker', 'med', 'tracker', ""'sliding"", ""'fixed"", 'schedule', 'type', 'talk', 'u', '//zinkolabs.com', 'facebook', '//facebook.com/zinkolabs', 'twitter', '//twitter.com/zinkolabs']",Health & fitness
2242,,"['introducing', 'heart', 'decide', 'window', 'point', 'care', 'patient', 'education', 'healthcare', 'professional', 'orca', 'health', 'heart', 'decide', 'multisensory', 'learning', 'tool', 'empowers', 'healthcare', 'specialist', 'teach', 'patient', 'quickly', 'efficiently', 'effectively', 'includes', 'interactive', '3d', 'animation', 'permit', 'explore', 'explain', 'anatomy', 'never', 'numerous', 'study', 'proven', 'efficacy', 'type', 'education', 'significantly', 'elevates', 'comprehension', 'recall', 'effective', 'text', 'physical', 'model', '2d', 'illustration', 'communicating', 'health', 'information', 'hospital', 'healthcare', 'system', 'leverage', '3d', 'animation', 'see', 'higher', 'level', 'patient', 'engagement', 'increased', 'perception', 'quality', 'care', 'lastly', 'augmented', 'reality', 'provides', 'unique', 'way', 'enhance', 'comprehension', 'in-context', 'enhancing', 'patient', 'worldview', 'relevant', 'visual', 'auditory', 'information', 'satisfaction', 'level', 'among', 'people', 'well-informed', 'health', 'much', 'higher', 'understand', 'condition', 'treatment', 'patient', 'interact', 'information', 'via', 'multiple', 'sensory', 'input', 'feel', 'satisfied', 'course', 'action', 'choose', 'care', 'receive']",Health & fitness
2264,,"['headphone', 'earphone', 'best', 'experience', 'chakras', 'wheel', 'life', 'chakras', 'energy', 'center', 'chakras', 'opening', 'life', 'energy', 'flow', 'aura', 'function', 'chakras', 'vitalize', 'physical', 'body', 'u', 'bring', 'develop', 'self-consciousness', 'using', 'chakras', 'meditation', 'regularly', 'stay', 'balance', 'bring', 'balance', 'life', 'music', 'background', 'bar', 'high', 'quality', 'chakra', 'music', 'track', 'total', 'minute', 'chakra', 'base', 'sacral', 'solar', 'plexus', 'heart', 'throat', 'brow', 'crown', 'beautiful', 'mandala', 'focus', 'attention', 'meditation', 'chakras', 'moving', 'animation', 'give', 'focus', 'staring', 'brief', 'description', 'chakra', 'seven', 'chakra', 'manta', 'sound', 'guide', 'merlin', 'magic', 'sound', 'chakra', 'healing', 'basic', 'detail', 'related', 'chakra', 'meditation']",Health & fitness
2273,,"['weight', 'loss', 'coach', 'simple', 'tool', 'guide', 'determining', 'amount', 'calorie', 'needed', 'reduce', 'weight']",Health & fitness
2281,,"['record', 'daily', 'exercise', 'pedometer', 'walking', 'step', 'running', 'step', 'running', 'distance', 'start', 'live', 'tile', 'screen', 'view', 'saved', 'history', 'data', 'background', 'step', 'counter']",Health & fitness
2311,,"['bmi', 'body', 'mass', 'index', 'measurement', 'body', 'fat', 'based', 'height', 'weight', 'applies', 'men', 'woman', 'age', 'year', 'bmi', 'used', 'indicate', 'overweight', 'obese', 'underweight', 'normal', 'healthy', 'bmi', 'score', 'score', 'indicates', 'may', 'underweight', 'value', 'indicates', 'may', 'overweight', 'application', 'version', 'window', 'phone', '//www.windowsphone.com/en-us/store/app/bmi-calculator/bf8940a9-3f65-4377-974b-f4bab6cfa975']",Health & fitness
2347,,"['looking', 'prengnancy', 'calendar', 'pro', 'congratulation', 'could', 'mean', 'might', 'mom', 'dad', 'soon', 'wish', 'best', 'prengnancy', 'calendar', 'pro', 'fascinating', 'keep', 'track', 'pregnancy', 'provides', 'statistical', 'information', 'baby', 'update', 'inserted', 'lot', 'possible', 'save', 'detail', 'pregnancy', 'save', 'status', 'daily', 'including', 'weight', 'check', 'static', 'whole', 'pregnancy', 'french', 'german', 'italian', 'spanish', 'english', 'available']",Health & fitness
2357,,"['best', 'yoga', 'pose', 'relieve', 'lower', 'back', 'pain', 'simple', 'exercise', 'lower', 'back', 'pain', 'common', 'reason', 'visiting', 'doctor', 'lower', 'back', 'made', 'vertebra', 'spine', 'ligament', 'muscle', 'intervertebral', 'disc', 'found', 'spine', 'sort', 'cushion', 'made', 'cartilage', 'fit', 'perfectly', 'two', 'vertebra', 'kind', 'injury', 'disease', 'disc', 'lower', 'back', 'muscle', 'ligament', 'cause', 'back', 'pain', 'risk', 'lower', 'back', 'injury', 'higher', 'people', 'obese', 'poor', 'posture', 'weak', 'back', 'abdominal', 'muscle', 'almost', 'everyone', 'experience', 'lower', 'back', 'pain', 'life', 'time', 'due', 'poor', 'diet', 'lack', 'exercise', 'risk', 'increase', 'day', 'relieving', 'lower', 'back', 'pain', 'yoga', 'best', 'option']",Health & fitness
2394,,"[""'good"", 'sleep', 'recommended', 'top', 'u.s.-licensed', 'doctor', 'healthtap', ""'good"", 'sleep', 'designed', 'provide', 'tired', 'exhausted', 'modern', 'human-beings', 'sound', 'sleep', 'sweet', 'nap', 'body', 'mind', 'become', 'fresh', 'deal', 'fatigue', 'accumulated', 'throughout', 'whole', 'day', 'yes', 'right', 'sleeping', 'time', 'adult', 'human', 'need', 'average', 'hour', 'sleep', 'per', 'day', 'however', 'hectic', 'event', 'go', 'hour', 'sleep', 'sound', 'real', 'luxury', 'never', 'enough', 'sleep', 'fact', 'quantity', 'sleep', 'important', 'factor', 'everyone', 'must', 'experience', 'he/she', 'slept', 'hour', 'feel', 'better', ""'quality"", 'sleep', 'matter', 'quality', 'life', 'long', 'life', 'quality', 'really', 'matter', 'term', 'sleeping', 'sleep', 'better', 'immersed', 'application', 'development', 'day', 'night', 'killing-time', 'application', 'healing-time', 'application', 'present', ""'good"", 'sleep', 'mode', 'nap', 'say', 'ca', 'sleep', 'day', 'short', 'nap', 'highway', 'productive', 'day', 'nap', 'mode', 'application', 'induce', 'alpha', 'wave', 'state', 'resulting', 'relaxation', 'also', 'enabling', 'short', 'yet', 'deep', 'sleep', 'resolve', 'remaining', 'fatigue', 'lack', 'sleep', 'meal', 'resting', 'short', 'time', 'subway', 'little', 'good', 'sleep', 'listening', 'rain', 'drop', 'hitting', 'tent', 'oh', 'yes', 'let', 'know', 'wake', 'prevent', 'kind', 'disaster', 'caused', 'unintentional', 'excessiveness', 'sleep', 'yeah', 'care', 'much', 'mode', 'deep', 'sleep', 'pleasant', 'tomorrow', 'night', 'sleep', 'utmost', 'importance', 'deep', 'sleep', 'induce', 'low', 'theta', 'wave', 'fight', 'insomnia', 'also', 'reduce', 'interference', 'factor', 'including', 'nervousness', 'anxiety', 'deeper', 'sleep', 'daily', 'feel', 'better', 'day', 'day', 'oh', 'deep', 'sleep', 'mode', 'offer', 'snooze', 'function', 'along', 'pleasant', 'alarm', 'sound', 'best', 'morning', 'ever', 'brainwave', 'sound', 'binaural', 'beat', 'good', 'sleep', 'offer', 'perfect', 'binaural', 'beat', 'nap', 'deep', 'sleep', 'induce', 'short', 'yet', 'efficient', 'sleep', 'simple', 'placebo', 'effect', 'scientifically', 'proven', 'brainwave', 'inducing', 'mechanism', 'discovered', 'utilized', 'various', 'way', 'binaural', 'beat', 'good', 'sleep', 'pre-recorded', 'binaural', 'beat', 'since', 'binaural', 'pattern', 'designed', 'real', 'brainwave', 'frequency', 'sound', 'clear', 'even', 'within', 'beat', 'choose', 'pitch', 'offer', 'five', 'different', 'pitch', 'mode', 'enabling', 'choice', 'comfort', 'repeat', 'binaural', 'beat', 'induce', 'deep', 'sleep', 'different', 'beat', 'different', 'stage', 'lot', 'effective', 'way', 'various', 'natural', 'sound', 'rain', 'wave', 'ocean', 'etc', 'multiple', 'dozen', 'sound', 'category', 'better', 'sleep', 'sleep', 'tight', 'enhance', 'memorizing', 'ability', 'taller', 'hah', 'become', 'suitable', 'make-up', 'yay', 'prettier', 'lose', 'weight', 'healthier', 'nice', 'sleep', 'medicine', 'good', 'health', 'energy', 'back', 'daily', 'good', 'sleep']",Health & fitness
2401,,"['always', 'rush', 'doctor', 'many', 'remedy', 'next', 'door', 'step', 'tell', 'various', 'home', 'remedy', 'small', 'disease', 'got', 'detailed', 'description', 'cause', 'symptom', 'remedy', 'also', 'precaution', 'various', 'common', 'disease', 'come', 'across', 'daily', 'life', 'late', 'load', 'stay', 'healthy', 'note', 'consult', 'doctor', 'symptom', 'persist', 'note', 'step', 'followed', 'initial', 'stage', 'even', 'cured', 'consult', 'doctor', 'collect', 'info', 'user', 'show', 'case', 'info', 'privacy', 'policy', 'provided']",Health & fitness
2419,,"['really', 'lose', 'weight', 'putting', 'health', 'danger', 'carrying', 'around', 'little', 'harmless', 'extra', 'padding', 'really', 'overweight', 'good', 'plan', 'lose', 'application', 'suggest', 'personal', 'optimal', 'plan', 'correct', 'plan', 'e.g', 'lose', 'weight', 'short', 'time', 'application', 'calculate', 'overweight', 'body', 'mass', 'index', 'bmi', 'bmi', 'measure', 'body', 'fat', 'based', 'height', 'weight', 'applies', 'adult', 'men', 'woman', 'application', 'us', 'bmr', 'basal', 'metabolic', 'rate', 'calorie', 'calculator', 'find', 'daily', 'calorie', 'requirement', 'entering', 'height', 'weight', 'age', 'gender', 'activity', 'level']",Health & fitness
2449,,"['really', 'lose', 'weight', 'putting', 'health', 'danger', 'carrying', 'around', 'little', 'harmless', 'extra', 'padding', 'really', 'overweight', 'good', 'plan', 'lose', 'good', 'tool', 'daily', 'weight', 'control', 'application', 'suggest', 'personal', 'optimal', 'plan', 'correct', 'plan', 'e.g', 'lose', 'weight', 'short', 'time', 'application', 'calculate', 'overweight', 'body', 'mass', 'index', 'bmi', 'bmi', 'measure', 'body', 'fat', 'based', 'height', 'weight', 'applies', 'adult', 'men', 'woman', 'application', 'us', 'bmr', 'basal', 'metabolic', 'rate', 'calorie', 'calculator', 'find', 'daily', 'calorie', 'requirement', 'entering', 'height', 'weight', 'age', 'gender', 'activity', 'level']",Health & fitness
2479,,"['workout', 'home', 'imuscle', 'home', 'imuscle', 'home', 'highly', 'visual', '3d-based', 'health', 'fitness', 'provides', 'everything', 'plan', 'track', 'fitness', 'program', 'high-end', 'provides', 'user', 'exercise', 'practiced', 'outside', 'gym', 'without', 'equipment', 'premium', 'content', 'imuscle', 'home', 'provides', 'user', 'ability', 'zoom', 'area', '3d', 'human', 'body', 'tap', 'muscle', 'reveal', 'exercise', 'stretch', 'targeted', 'development', 'rehabilitation', 'specific', 'muscle', 'identified', 'add', 'workout', 'also', 'unique', 'animation', 'provide', 'direction', 'properly', 'perform', 'exercise', 'addition', 'individual', 'user', 'imuscle', 'home', 'designed', 'multiple', 'user', 'mind', 'making', 'ideal', 'fitness', 'instructor', 'physiotherapist', 'imuscle', 'home', 'top', '-provides', 'high', 'quality', '3d', 'animated', 'exercise', 'stretch', 'home', '-rotate', 'zoom', '/out', 'real', '3d', 'model', 'musculature', 'exposed', 'reveal', 'superficial', 'many', 'deep', 'muscle', '-slick', 'interface', 'easy', 'find', 'workout', 'exercise', 'featuring', 'animated', 'exercise', 'icon', '-tap', 'muscle', 'find', 'exercise', 'associated', 'muscle', '-search', 'exercise', 'type', 'area', 'worked', 'equipment', 'used', '-add', 'customized', 'exercise', 'database', '-easily', 'create', 'workout', 'drag', 'drop', 'feature', '-share', 'workout', 'friend', 'workout', 'partner', 'client', 'via', 'e-mail', '-easily', 'track', 'body', 'measurement', '-track', 'statistic', 'entire', 'workout', 'individual', 'exercise', '-share', 'progress', 'via', 'facebook', 'twitter', 'e-mail', 'preset', 'workout', '-detailed', 'description', 'every', 'exercise', '-add', 'unlimited', 'amount', 'user', '1.to', 'work', 'particular', 'body', 'area', 'zoom', 'area', '3d', 'model', 'tap', 'muscle', 'thumbnail', 'list', 'exercise', 'associated', 'muscle', 'presented', '2.select', 'exercise', 'shown', 'animated', '3d', 'model', 'performing', 'exercise', 'also', 'see', 'detailed', 'description', 'perform', 'exercise', 'primary', 'secondary', 'muscle', 'targeted', 'also', 'highlighted', '3.add', 'exercise', 'workout', 'enjoy', 'workout', '3d4medical', 'comment', 'take', 'pride', '3d4medical', 'continually', 'strive', 'engage', 'customer', 'committed', 'upgrading', 'developing', 'invite', 'share', 'development', 'process', 'u', 'please', 'send', 'recommendation', 'feedback', 'imusclehomewindowsfeedback', '3d4medical.com']",Health & fitness
2490,,"['access', 'library', 'cleveland', 'clinic', 'physician-approved', 'daily', 'wellness', 'tip', 'wellness', 'tip', 'day', 'easy-to-follow', 'tip', 'promote', 'healthy', 'lifestyle', 'appear', 'screen', 'colorful', 'bouncing', 'ball', 'tapped', 'finger', 'tip', 'display', 'detailed', 'information', 'food', 'tip', 'body', 'tip', 'application', 'user-friendly', 'screen', 'including', 'tip', 'calendar', 'favorite', 'wellness', 'tip', 'day', 'also', 'selected', 'tip', 'friend', 'family', 'fun', 'grab', 'ball', 'throw', 'around', 'screen', 'shake', 'device', 'make', 'ball', 'bounce', 'wellness', 'tip', 'day', 'put', 'tiny', 'bounce', 'away', 'best', 'health', 'application', 'download', 'last', 'day', 'wellness', 'tip', 'internet', 'access', 'required', 'download', 'tip']",Health & fitness
2507,,"['cake', 'form', 'bread', 'bread-like', 'food', 'modern', 'form', 'typically', 'sweet', 'baked', 'dessert', 'oldest', 'form', 'cake', 'normally', 'fried', 'bread', 'cheesecake', 'normally', 'disk', 'shape', 'selected', 'top', 'popular', 'cake', 'detail', 'step', 'step', 'method', 'thanks', 'installing', 'rating']",Health & fitness
2516,,"['woman', 'lookout', 'menstruation', 'noting', 'date', 'occasionally', 'scoring', 'anomaly', 'month', 'go', 'gynecologist', 'give', 'u', 'successful', 'diagnosis', 'menstrual', 'cycle', 'integrates', '-use', 'password', 'provide', 'greater', 'security', 'privacy', 'information', '-registration', 'cycle', 'capacity', '-activate', 'reminder', 'medical', 'next', 'period', '-sending', 'information', '-total', 'elimination', 'record', '-best', 'wallpaper', '-day', 'ovulation', 'calculator']",Health & fitness
2529,,"['cycle', 'log', 'add', 'data', 'collect', 'cycle', 'computer', 'let', 'report', 'data', 'strava.com', 'display', 'real-time', 'speed', 'distance', 'vertical', 'gain', 'data', 'ride', 'following', 'ride', 'cycle', 'log', 'provides', 'graph', 'ride', 'elevation', 'profile', 'allows', 'wirelessly', 'upload', 'ride', 'gps', 'data', 'strava.com', 'detailed', 'review', 'course', 'workout', 'stats', 'share', 'friend', 'even', 'compete', 'best', 'time', 'along', 'popular', 'stretch', 'road', 'cycle', 'log', 'run', 'lock', 'screen', 'start', 'ride', 'press', 'power', 'turn', 'screen', 'throw', 'phone', 'pocket', ""'re"", 'ready', 'go']",Health & fitness
2583,,"['contain', 'ayurvedic', 'remedy', 'different', 'disease', 'find', 'home', 'remedy', 'different', 'disease', 'zoom', 'read', 'properly']",Health & fitness
2591,,"['ayurvedic', 'remedy', 'different', 'disease', 'hindi', 'find', 'main', 'index', 'zoom', 'read', 'properly']",Health & fitness
2592,,"['take', 'pushup', 'workout', 'next', 'level', 'dbtek', 'pushup', 'counter', 'monitor', 'workout', 'statistic', 'enjoy', 'also', 'history', 'workout', 'done', 'version', 'performance', 'improvement', 'small', 'layout', 'change', 'version', 'small', 'bugfixes', 'version', 'highlight', 'touch', 'area', 'pressed', 'added', 'measurement', 'unit', 'second', 'statistic', 'added', 'config', 'added', 'possibility', 'send', 'training', 'data', 'mail']",Health & fitness
2603,,"['kwit', 'us', 'design', 'technique', 'thinking', 'mechanic', 'encourage', 'people', 'quit', 'smoking', 'reach', 'higher', 'higher', 'level', 'ranking', 'try', 'become', 'ultimate', 'kwitter', ""'ll"", 'access', 'useful', 'statistic', 'time', 'passed', 'since', ""'ve"", 'stopped', 'smoking', 'money', ""'ve"", 'saved', 'number', 'cigarette', 'smoked', 'monitor', 'statistic', 'live', 'also', 'achievement', 'unlock', 'reach', ""'ll"", 'even', 'info', 'benefit', 'stopping', 'smoking', 'body', 'life', 'finally', ""'ll"", 'able', 'share', 'progress', 'friend', 'social', 'network', 'sm', 'shake', 'phone', 'draw', 'motivational', 'card', 'different', 'card', 'available', 'feel', 'craving', 'cigarette', 'coming', ""'ll"", 'tip', 'avoid', 'lighting', 'feel', 'better', 'quitting', 'smoking', 'best', 'thing', 'started', 'fun']",Health & fitness
2621,,"['best', 'selling', 'window', 'phone', 'window', 'daily', 'problem', 'worth', 'going', 'doctor', 'charge', 'hefty', 'fee', 'suggest', 'probably', 'already', 'knew', 'help', 'good', 'old', 'tip', 'grandma', 'gave', 'filled', 'lot', 'tip', 'solve', 'daily', 'problem', 'hairfall', 'dandruff', 'headache', 'acne', 'constipation', 'much', 'clean', 'minimalistic', 'ui', 'navigate', 'problem', 'easily', 'go', 'list', 'choose', 'problem', 'troubling', 'give', 'feedback', 'problem', 'added', 'soon']",Health & fitness
2648,,"['health', 'record', 'finger', 'tip', 'family', 'health', 'record', 'make', 'easy', 'store', 'track', 'medical', 'information', 'accessible', 'secure', 'location', 'create', 'personal', 'health', 'profile', 'family', 'member', 'set', 'reminder', 'never', 'miss', 'medicine', 'dose', 'doctor', 'appointment', 'health', 'history', 'go', 'family', 'health', 'record', 'make', 'medical', 'history', 'portable', 'available', 'whenever', 'whether', 'case', 'emergency', 'visiting', 'doctor', 'away', 'home', 'prepared', 'knowledgeable', 'know', 'case', 'emergency', 'inform', 'past', 'procedure', 'allergy', 'family', 'health', 'record', 'help', 'easily', 'find', 'information', 'right', 'family', 'health', 'record', 'allows', 'track', 'body', 'vitals', 'height', 'weight', 'blood', 'pressure', 'blood', 'sugar', 'cholesterol', 'body', 'temperature', 'pulse', 'rate', 'share', 'vital', 'information', 'pdf', 'print', 'track', 'doctor', 'visit', 'medical', 'record', 'medication', 'payment', 'detail', 'treatment', 'allergy', '3.to', 'maintain', 'insurance', 'information', 'emergency', 'information', 'quickly', 'available']",Health & fitness
